"","Cases","Year"
"93",584,2018.76923076923
"94",428,2018.78846153846
"95",563,2018.80769230769
"96",313,2018.82692307692
"97",518,2018.84615384615
"98",729,2018.86538461538
"99",362,2018.88461538462
"100",543,2018.90384615385
"101",538,2018.92307692308
"102",590,2018.94230769231
"103",383,2018.96153846154
"104",388,2018.98076923077
"105",25,2019
"106",147,2019.01923076923
"107",288,2019.03846153846
"108",376,2019.05769230769
"109",507,2019.07692307692
"110",20,2019.09615384615
"111",680,2019.11538461538
"112",677,2019.13461538462
"113",0,2019.15384615385
"114",939,2019.17307692308
"115",587,2019.19230769231
"116",440,2019.21153846154
"117",396,2019.23076923077
"118",415,2019.25
"119",836,2019.26923076923
"120",280,2019.28846153846
"121",374,2019.30769230769
"122",457,2019.32692307692
"123",389,2019.34615384615
"124",379,2019.36538461538
"125",364,2019.38461538462
"126",516,2019.40384615385
"127",356,2019.42307692308
"128",517,2019.44230769231
"129",338,2019.46153846154
"130",603,2019.48076923077
"131",510,2019.5
"132",694,2019.51923076923
"133",671,2019.53846153846
"134",545,2019.55769230769
"135",1055,2019.57692307692
"136",726,2019.59615384615
"137",666,2019.61538461538
"138",583,2019.63461538462
"139",596,2019.65384615385
"140",614,2019.67307692308
"141",730,2019.69230769231
"142",654,2019.71153846154
"143",764,2019.73076923077
"144",702,2019.75
"145",655,2019.76923076923
"146",624,2019.78846153846
"147",632,2019.80769230769
"148",251,2019.82692307692
"149",683,2019.84615384615
"150",0,2019.86538461538
"151",1228,2019.88461538462
"152",485,2019.90384615385
"153",442,2019.92307692308
"154",26,2019.94230769231
"155",558,2019.96153846154
"156",131,2019.98076923077
"157",109,2020
"158",562,2020.01923076923
"159",79,2020.03846153846
"160",326,2020.05769230769
"161",267,2020.07692307692
"162",20,2020.09615384615
"163",680,2020.11538461538
"164",348,2020.13461538462
"165",265,2020.15384615385
"166",561,2020.17307692308
"167",60,2020.19230769231
"168",201,2020.21153846154
"169",101,2020.23076923077
"170",157,2020.25
"171",201,2020.26923076923
"172",128,2020.28846153846
"173",101,2020.30769230769
"174",97,2020.32692307692
"175",173,2020.34615384615
"176",128,2020.36538461538
"177",173,2020.38461538462
"178",120,2020.40384615385
"179",159,2020.42307692308
"180",173,2020.44230769231
"181",173,2020.46153846154
"182",90,2020.48076923077
"183",60,2020.5
"184",201,2020.51923076923
"185",119,2020.53846153846
"186",101,2020.55769230769
"187",157,2020.57692307692
"188",128,2020.59615384615
"189",97,2020.61538461538
"190",116,2020.63461538462
"191",87,2020.65384615385
"192",87,2020.67307692308
"193",16,2020.69230769231
"194",87,2020.71153846154
"195",173,2020.73076923077
"196",120,2020.75
"197",159,2020.76923076923
"198",124,2020.78846153846
"199",102,2020.80769230769
"200",118,2020.82692307692
"201",0,2020.84615384615
"202",90,2020.86538461538
"203",160,2020.88461538462
"204",89,2020.90384615385
"205",249,2020.92307692308
"206",14,2020.94230769231
"207",119,2020.96153846154
"208",56,2020.98076923077
"209",16,2021
"210",80,2021.01923076923
"211",87,2021.03846153846
"212",67,2021.05769230769
"213",83,2021.07692307692
"214",140,2021.09615384615
"215",126,2021.11538461538
"216",118,2021.13461538462
"217",103,2021.15384615385
"218",102,2021.17307692308
"219",0,2021.19230769231
"220",199,2021.21153846154
"221",154,2021.23076923077
"222",130,2021.25
"223",99,2021.26923076923
"224",135,2021.28846153846
"225",94,2021.30769230769
"226",71,2021.32692307692
"227",56,2021.34615384615
"228",124,2021.36538461538
"229",86,2021.38461538462
"230",127,2021.40384615385
"231",75,2021.42307692308
"232",82,2021.44230769231
"233",123,2021.46153846154
"234",116,2021.48076923077
"235",113,2021.5
"236",86,2021.51923076923
"237",110,2021.53846153846
"238",127,2021.55769230769
"239",209,2021.57692307692
"240",176,2021.59615384615
"241",132,2021.61538461538
"242",158,2021.63461538462
"243",190,2021.65384615385
"244",132,2021.67307692308
"245",135,2021.69230769231
"246",76,2021.71153846154
"247",155,2021.73076923077
"248",105,2021.75
"249",78,2021.76923076923
"250",124,2021.78846153846
"251",138,2021.80769230769
"252",130,2021.82692307692
"253",114,2021.84615384615
"254",77,2021.86538461538
"255",107,2021.88461538462
"256",108,2021.90384615385
"257",135,2021.92307692308
"258",55,2021.94230769231
"259",172,2021.96153846154
"260",155,2021.98076923077
